TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T02651,2025-06-18 00:00:00,C116,P037,S002,3,0,Credit Card
T02652,2024-05-15 00:00:00,C166,P045,S005,3,0.15,Mobile Money
T02653,2023-12-25 00:00:00,C006,P021,S004,5,0.1,Cash
T02654,2024-05-22 00:00:00,C160,P041,S004,1,0,Credit Card
T02655,2024-12-30 00:00:00,C083,P006,S004,2,0.1,Credit Card
T02656,2025-08-03 00:00:00,C150,P032,S003,5,0.15,Credit Card
T02657,2025-03-14 00:00:00,C198,P013,S005,3,0.05,Credit Card
T02658,2025-06-18 00:00:00,C198,P048,S002,2,0.1,Credit Card
T02659,2024-04-19 00:00:00,C026,P037,S001,5,0,Credit Card
T02660,2025-04-23 00:00:00,C139,P019,S003,1,0.1,Bank Transfer
T02661,2024-04-28 00:00:00,C059,P011,S002,2,0.1,Credit Card
T02662,2024-01-03 00:00:00,C109,P037,S003,2,0.05,Bank Transfer
T02663,2025-06-17 00:00:00,C007,P046,S002,4,0,Mobile Money
T02664,2024-11-15 00:00:00,C007,P046,S004,2,0.15,Cash
T02665,2025-05-15 00:00:00,C115,P008,S004,4,0.05,Credit Card
T02666,2024-01-29 00:00:00,C198,P049,S004,5,0,Cash
T02667,2023-12-28 00:00:00,C045,P037,S005,5,0,Credit Card
T02668,2024-05-20 00:00:00,C194,P015,S002,1,0.15,Bank Transfer
T02669,2024-06-08 00:00:00,C192,P047,S003,4,0.05,Credit Card
T02670,2023-12-17 00:00:00,C024,P001,S005,3,0.15,Bank Transfer
T02671,2023-10-29 00:00:00,C131,P007,S001,4,0,Cash
T02672,2025-02-06 00:00:00,C098,P014,S004,4,0,Bank Transfer
T02673,2025-07-18 00:00:00,C093,P036,S003,1,0.15,Bank Transfer
T02674,2025-06-12 00:00:00,C059,P009,S001,4,0.15,Cash
T02675,2024-11-13 00:00:00,C071,P003,S003,1,0.05,Credit Card
T02676,2024-02-01 00:00:00,C046,P005,S005,1,0.05,Credit Card
T02677,2025-07-02 00:00:00,C036,P018,S004,1,0,Credit Card
T02678,2023-09-14 00:00:00,C190,P003,S003,3,0.15,Credit Card
T02679,2024-05-16 00:00:00,C108,P037,S002,2,0.05,Credit Card
T02680,2024-07-03 00:00:00,C094,P042,S001,2,0,Mobile Money
T02681,2024-11-22 00:00:00,C053,P006,S003,4,0.1,Bank Transfer
T02682,2024-06-28 00:00:00,C160,P001,S003,1,0,Bank Transfer
T02683,2024-11-26 00:00:00,C008,P003,S004,1,0.05,Mobile Money
T02684,2024-01-03 00:00:00,C012,P013,S005,4,0.05,Credit Card
T02685,2024-08-22 00:00:00,C026,P044,S001,3,0.05,Cash
T02686,2025-05-01 00:00:00,C108,P038,S001,1,0.15,Mobile Money
T02687,2024-02-10 00:00:00,C107,P030,S005,4,0.05,Cash
T02688,2024-06-12 00:00:00,C080,P009,S004,4,0.1,Credit Card
T02689,2025-07-27 00:00:00,C083,P004,S005,3,0,Mobile Money
T02690,2025-05-17 00:00:00,C127,P010,S005,2,0.05,Credit Card
T02691,2025-07-08 00:00:00,C132,P023,S002,2,0.05,Cash
T02692,2025-01-01 00:00:00,C191,P044,S001,4,0.1,Cash
T02693,2024-01-06 00:00:00,C064,P050,S002,3,0.05,Bank Transfer
T02694,2023-09-23 00:00:00,C085,P044,S004,5,0.1,Credit Card
T02695,2025-05-13 00:00:00,C084,P028,S004,3,0.05,Cash
T02696,2024-06-21 00:00:00,C192,P042,S004,1,0.05,Credit Card
T02697,2024-03-04 00:00:00,C004,P013,S002,1,0.05,Credit Card
T02698,2025-03-22 00:00:00,C102,P042,S003,1,0.15,Mobile Money
T02699,2025-02-16 00:00:00,C089,P008,S002,5,0.15,Mobile Money
T02700,2023-10-23 00:00:00,C055,P032,S004,5,0.1,Mobile Money
T02701,2024-01-07 00:00:00,C031,P016,S003,5,0.1,Bank Transfer
T02702,2024-10-04 00:00:00,C048,P050,S003,3,0.15,Mobile Money
T02703,2025-04-16 00:00:00,C170,P021,S001,3,0.1,Cash
T02704,2024-04-03 00:00:00,C094,P039,S004,1,0.05,Cash
T02705,2023-09-13 00:00:00,C059,P010,S004,1,0,Bank Transfer
T02706,2025-04-27 00:00:00,C033,P030,S003,3,0.15,Mobile Money
T02707,2024-08-16 00:00:00,C142,P005,S001,5,0.05,Mobile Money
T02708,2025-05-24 00:00:00,C131,P040,S002,2,0.05,Cash
T02709,2023-12-11 00:00:00,C051,P011,S003,5,0.05,Cash
T02710,2025-03-18 00:00:00,C137,P031,S003,5,0.05,Credit Card
T02711,2023-10-12 00:00:00,C096,P018,S002,1,0.05,Credit Card
T02712,2025-08-08 00:00:00,C193,P050,S002,5,0.15,Credit Card
T02713,2024-03-07 00:00:00,C072,P028,S001,4,0.1,Mobile Money
T02714,2023-10-03 00:00:00,C134,P009,S004,4,0.15,Bank Transfer
T02715,2024-10-05 00:00:00,C035,P030,S003,1,0,Bank Transfer
T02716,2024-01-05 00:00:00,C182,P002,S005,3,0.05,Cash
T02717,2024-05-02 00:00:00,C016,P045,S004,2,0.05,Mobile Money
T02718,2025-04-28 00:00:00,C042,P024,S002,4,0.05,Mobile Money
T02719,2025-07-27 00:00:00,C101,P025,S005,2,0.05,Bank Transfer
T02720,2025-07-30 00:00:00,C019,P031,S002,3,0.05,Mobile Money
T02721,2024-09-26 00:00:00,C032,P043,S005,2,0.05,Mobile Money
T02722,2024-10-31 00:00:00,C037,P005,S003,3,0,Cash
T02723,2025-08-27 00:00:00,C134,P006,S003,5,0,Mobile Money
T02724,2025-09-07 00:00:00,C060,P005,S004,3,0,Mobile Money
T02725,2024-08-07 00:00:00,C040,P038,S001,3,0.1,Cash
T02726,2025-04-27 00:00:00,C098,P036,S003,1,0.15,Mobile Money
T02727,2024-06-22 00:00:00,C150,P028,S002,4,0.1,Credit Card
T02728,2025-02-02 00:00:00,C134,P032,S001,1,0.1,Credit Card
T02729,2025-08-20 00:00:00,C171,P012,S004,4,0.15,Cash
T02730,2025-02-03 00:00:00,C164,P038,S001,3,0.1,Bank Transfer
T02731,2024-09-09 00:00:00,C164,P007,S005,3,0.15,Bank Transfer
T02732,2024-06-01 00:00:00,C092,P007,S001,1,0,Mobile Money
T02733,2024-06-01 00:00:00,C063,P012,S005,4,0.05,Mobile Money
T02734,2025-03-25 00:00:00,C171,P045,S003,1,0.15,Mobile Money
T02735,2024-07-10 00:00:00,C156,P031,S005,4,0,Cash
T02736,2023-09-14 00:00:00,C152,P010,S001,5,0,Cash
T02737,2024-02-02 00:00:00,C196,P027,S002,3,0.15,Mobile Money
T02738,2024-04-01 00:00:00,C184,P047,S001,3,0.15,Mobile Money
T02739,2023-12-04 00:00:00,C147,P034,S005,1,0.15,Mobile Money
T02740,2024-02-20 00:00:00,C172,P010,S001,2,0.05,Cash
T02741,2024-08-29 00:00:00,C162,P045,S003,1,0.1,Mobile Money
T02742,2025-06-04 00:00:00,C008,P025,S004,3,0.1,Bank Transfer
T02743,2024-12-28 00:00:00,C091,P022,S002,3,0.15,Cash
T02744,2024-02-22 00:00:00,C084,P017,S004,3,0.05,Credit Card
T02745,2025-07-30 00:00:00,C143,P001,S005,3,0.15,Bank Transfer
T02746,2024-10-03 00:00:00,C200,P001,S002,4,0,Bank Transfer
T02747,2024-01-22 00:00:00,C091,P037,S005,5,0.05,Bank Transfer
T02748,2025-02-09 00:00:00,C079,P023,S001,1,0.15,Bank Transfer
T02749,2024-08-27 00:00:00,C160,P028,S004,2,0.15,Credit Card
T02750,2024-01-14 00:00:00,C068,P041,S004,3,0.1,Mobile Money
T02751,2024-07-06 00:00:00,C093,P042,S002,2,0.1,Cash
T02752,2024-12-15 00:00:00,C029,P001,S002,5,0.1,Bank Transfer
T02753,2024-11-21 00:00:00,C194,P040,S005,5,0.05,Mobile Money
T02754,2024-04-01 00:00:00,C159,P043,S001,2,0,Cash
T02755,2025-01-10 00:00:00,C183,P010,S005,4,0.1,Credit Card
T02756,2025-01-29 00:00:00,C184,P010,S003,5,0.1,Mobile Money
T02757,2024-07-25 00:00:00,C035,P030,S004,1,0.1,Cash
T02758,2023-11-01 00:00:00,C083,P011,S002,4,0,Credit Card
T02759,2025-06-26 00:00:00,C141,P017,S002,3,0,Mobile Money
T02760,2024-08-08 00:00:00,C058,P047,S002,2,0.05,Mobile Money
T02761,2023-12-30 00:00:00,C166,P010,S002,2,0,Bank Transfer
T02762,2024-09-23 00:00:00,C063,P015,S001,5,0.15,Mobile Money
T02763,2025-01-24 00:00:00,C107,P002,S005,5,0.05,Mobile Money
T02764,2023-11-10 00:00:00,C048,P045,S005,5,0.15,Mobile Money
T02765,2024-06-27 00:00:00,C192,P050,S003,3,0.1,Mobile Money
T02766,2025-05-30 00:00:00,C095,P050,S003,2,0.1,Bank Transfer
T02767,2025-06-22 00:00:00,C020,P046,S002,3,0.05,Credit Card
T02768,2025-07-20 00:00:00,C025,P011,S005,4,0.1,Cash
T02769,2025-03-05 00:00:00,C155,P034,S002,3,0.05,Mobile Money
T02770,2025-05-07 00:00:00,C069,P026,S005,1,0.15,Mobile Money
T02771,2023-12-12 00:00:00,C128,P045,S005,4,0,Credit Card
T02772,2024-05-30 00:00:00,C006,P030,S005,4,0,Bank Transfer
T02773,2023-11-02 00:00:00,C123,P036,S002,1,0.1,Cash
T02774,2024-01-22 00:00:00,C185,P003,S003,5,0.1,Cash
T02775,2025-07-01 00:00:00,C183,P039,S005,4,0.15,Credit Card
T02776,2024-08-23 00:00:00,C102,P040,S002,4,0.1,Bank Transfer
T02777,2024-08-13 00:00:00,C085,P043,S002,5,0.15,Credit Card
T02778,2024-09-01 00:00:00,C197,P021,S005,5,0.1,Cash
T02779,2024-03-07 00:00:00,C157,P013,S001,3,0,Cash
T02780,2024-08-09 00:00:00,C158,P041,S001,5,0.15,Credit Card
T02781,2025-09-02 00:00:00,C188,P023,S002,2,0.05,Credit Card
T02782,2025-06-18 00:00:00,C008,P045,S004,1,0.1,Cash
T02783,2024-01-14 00:00:00,C025,P026,S004,5,0.15,Mobile Money
T02784,2025-01-24 00:00:00,C098,P009,S004,2,0.1,Credit Card
T02785,2024-02-15 00:00:00,C025,P010,S003,3,0.05,Mobile Money
T02786,2024-10-03 00:00:00,C065,P045,S004,1,0.05,Bank Transfer
T02787,2025-05-15 00:00:00,C103,P021,S002,2,0.1,Cash
T02788,2024-06-23 00:00:00,C087,P038,S004,1,0.1,Cash
T02789,2025-03-17 00:00:00,C156,P044,S001,5,0,Bank Transfer
T02790,2023-11-03 00:00:00,C025,P023,S002,1,0,Cash
T02791,2025-07-19 00:00:00,C084,P027,S004,3,0,Bank Transfer
T02792,2024-09-29 00:00:00,C018,P033,S002,2,0.15,Credit Card
T02793,2024-08-25 00:00:00,C138,P037,S002,3,0,Credit Card
T02794,2024-04-04 00:00:00,C154,P002,S003,5,0.05,Mobile Money
T02795,2024-02-26 00:00:00,C181,P040,S002,5,0.05,Mobile Money
T02796,2023-11-15 00:00:00,C008,P012,S005,1,0,Bank Transfer
T02797,2023-11-06 00:00:00,C075,P024,S001,3,0.05,Credit Card
T02798,2023-12-10 00:00:00,C026,P028,S004,2,0.05,Bank Transfer
T02799,2024-06-30 00:00:00,C117,P033,S005,4,0.15,Cash
T02800,2024-07-18 00:00:00,C172,P008,S005,1,0.1,Credit Card
T02801,2024-02-06 00:00:00,C094,P046,S002,2,0.15,Credit Card
T02802,2025-03-23 00:00:00,C104,P002,S001,3,0,Mobile Money
T02803,2024-01-02 00:00:00,C169,P028,S005,1,0,Bank Transfer
T02804,2024-02-17 00:00:00,C135,P044,S005,5,0.15,Credit Card
T02805,2025-01-23 00:00:00,C073,P034,S003,2,0.15,Credit Card
T02806,2024-06-28 00:00:00,C075,P021,S004,4,0.15,Mobile Money
T02807,2024-06-19 00:00:00,C022,P020,S004,1,0.15,Cash
T02808,2024-01-29 00:00:00,C083,P026,S005,4,0.15,Bank Transfer
T02809,2025-08-05 00:00:00,C128,P026,S003,1,0,Credit Card
T02810,2025-06-10 00:00:00,C023,P037,S003,5,0.05,Bank Transfer
T02811,2025-02-18 00:00:00,C190,P026,S001,5,0,Cash
T02812,2024-06-26 00:00:00,C078,P042,S004,2,0.1,Cash
T02813,2025-02-08 00:00:00,C176,P020,S004,5,0.05,Bank Transfer
T02814,2024-08-18 00:00:00,C175,P018,S001,2,0,Mobile Money
T02815,2024-12-26 00:00:00,C048,P041,S002,3,0,Credit Card
T02816,2024-10-20 00:00:00,C127,P001,S002,5,0,Cash
T02817,2024-12-21 00:00:00,C098,P043,S002,1,0.1,Cash
T02818,2024-05-10 00:00:00,C062,P002,S003,2,0.15,Credit Card
T02819,2024-11-20 00:00:00,C096,P023,S004,1,0.05,Credit Card
T02820,2025-04-14 00:00:00,C154,P043,S002,5,0.1,Mobile Money
T02821,2025-02-08 00:00:00,C175,P025,S005,3,0.05,Bank Transfer
T02822,2024-01-03 00:00:00,C105,P007,S001,4,0.15,Mobile Money
T02823,2024-05-11 00:00:00,C072,P020,S002,4,0.1,Cash
T02824,2025-05-01 00:00:00,C161,P022,S004,1,0.15,Credit Card
T02825,2024-01-28 00:00:00,C170,P006,S002,1,0,Cash
T02826,2025-05-15 00:00:00,C041,P014,S004,1,0.05,Bank Transfer
T02827,2023-11-19 00:00:00,C043,P017,S003,4,0.1,Bank Transfer
T02828,2025-07-18 00:00:00,C073,P021,S005,3,0,Cash
T02829,2024-09-16 00:00:00,C102,P038,S002,1,0.15,Credit Card
T02830,2025-05-07 00:00:00,C033,P014,S005,1,0.15,Mobile Money
T02831,2025-06-07 00:00:00,C028,P033,S001,2,0,Mobile Money
T02832,2024-08-29 00:00:00,C048,P003,S001,1,0.05,Mobile Money
T02833,2024-10-02 00:00:00,C158,P006,S003,4,0.05,Mobile Money
T02834,2024-08-18 00:00:00,C153,P022,S001,5,0.05,Credit Card
T02835,2023-11-10 00:00:00,C186,P044,S003,1,0,Credit Card
T02836,2024-03-08 00:00:00,C088,P034,S003,2,0.1,Mobile Money
T02837,2025-02-26 00:00:00,C052,P031,S001,4,0.15,Credit Card
T02838,2025-02-22 00:00:00,C075,P048,S005,1,0.05,Credit Card
T02839,2023-12-21 00:00:00,C161,P026,S002,3,0.15,Cash
T02840,2025-01-29 00:00:00,C113,P038,S001,2,0.1,Credit Card
T02841,2025-08-20 00:00:00,C037,P027,S005,3,0,Cash
T02842,2025-03-12 00:00:00,C176,P017,S001,4,0,Credit Card
T02843,2024-09-10 00:00:00,C186,P002,S003,3,0,Credit Card
T02844,2024-03-07 00:00:00,C027,P011,S002,1,0.15,Cash
T02845,2024-06-20 00:00:00,C145,P007,S001,4,0,Credit Card
T02846,2024-07-15 00:00:00,C196,P028,S001,5,0,Cash
T02847,2024-08-24 00:00:00,C167,P006,S004,5,0.15,Bank Transfer
T02848,2025-04-01 00:00:00,C176,P032,S005,4,0.15,Credit Card
T02849,2025-05-30 00:00:00,C175,P017,S004,5,0.1,Bank Transfer
T02850,2024-10-08 00:00:00,C163,P010,S004,4,0.05,Mobile Money
T02851,2024-09-07 00:00:00,C138,P008,S003,2,0.05,Bank Transfer
T02852,2023-10-15 00:00:00,C164,P014,S002,4,0.1,Credit Card
T02853,2024-01-18 00:00:00,C095,P030,S001,4,0.1,Credit Card
T02854,2025-01-30 00:00:00,C011,P022,S004,4,0.05,Mobile Money
T02855,2024-07-01 00:00:00,C033,P025,S003,2,0.15,Mobile Money
T02856,2024-08-06 00:00:00,C107,P011,S004,4,0.15,Mobile Money
T02857,2024-11-01 00:00:00,C119,P049,S003,3,0.1,Mobile Money
T02858,2024-01-01 00:00:00,C035,P039,S005,2,0.05,Credit Card
T02859,2025-06-25 00:00:00,C183,P021,S002,5,0.05,Bank Transfer
T02860,2025-07-07 00:00:00,C119,P004,S005,4,0.1,Bank Transfer
T02861,2024-06-22 00:00:00,C055,P036,S004,2,0.15,Cash
T02862,2024-08-28 00:00:00,C139,P021,S004,3,0.15,Cash
T02863,2025-06-02 00:00:00,C052,P012,S002,3,0.05,Mobile Money
T02864,2025-01-17 00:00:00,C133,P031,S004,2,0.15,Cash
T02865,2025-02-26 00:00:00,C178,P046,S002,4,0.05,Bank Transfer
T02866,2023-11-14 00:00:00,C191,P012,S005,2,0.15,Credit Card
T02867,2023-12-25 00:00:00,C039,P010,S004,3,0.15,Credit Card
T02868,2024-05-03 00:00:00,C190,P021,S002,4,0.1,Cash
T02869,2024-06-02 00:00:00,C174,P004,S001,1,0,Cash
T02870,2024-03-31 00:00:00,C003,P005,S001,3,0,Bank Transfer
T02871,2024-02-07 00:00:00,C092,P012,S002,2,0.05,Bank Transfer
T02872,2024-06-06 00:00:00,C017,P044,S003,5,0.1,Mobile Money
T02873,2024-03-11 00:00:00,C122,P029,S003,2,0.1,Bank Transfer
T02874,2023-12-19 00:00:00,C026,P024,S005,2,0.05,Credit Card
T02875,2024-10-24 00:00:00,C107,P043,S001,5,0.15,Credit Card
T02876,2024-12-27 00:00:00,C144,P041,S005,4,0.1,Credit Card
T02877,2024-10-05 00:00:00,C030,P023,S002,4,0,Cash
T02878,2025-06-13 00:00:00,C035,P018,S004,4,0.15,Mobile Money
T02879,2025-08-23 00:00:00,C044,P031,S001,5,0.1,Mobile Money
T02880,2025-07-28 00:00:00,C150,P002,S005,2,0.15,Cash
T02881,2024-11-30 00:00:00,C126,P033,S005,3,0.1,Cash
T02882,2024-06-22 00:00:00,C095,P046,S001,2,0.05,Bank Transfer
T02883,2025-05-17 00:00:00,C174,P048,S004,2,0,Credit Card
T02884,2024-04-06 00:00:00,C163,P030,S003,3,0,Bank Transfer
T02885,2023-12-28 00:00:00,C155,P025,S004,1,0.15,Credit Card
T02886,2023-09-14 00:00:00,C094,P004,S003,2,0.1,Cash
T02887,2024-04-14 00:00:00,C126,P047,S003,2,0,Credit Card
T02888,2025-04-01 00:00:00,C180,P038,S003,3,0.15,Mobile Money
T02889,2025-01-30 00:00:00,C087,P016,S001,3,0.15,Cash
T02890,2024-11-07 00:00:00,C086,P039,S005,1,0.05,Cash
T02891,2024-06-11 00:00:00,C189,P015,S005,1,0.1,Mobile Money
T02892,2025-04-28 00:00:00,C052,P010,S004,4,0.15,Cash
T02893,2025-05-15 00:00:00,C178,P002,S003,4,0.1,Bank Transfer
T02894,2024-01-15 00:00:00,C132,P011,S004,4,0.1,Credit Card
T02895,2024-01-30 00:00:00,C089,P021,S003,5,0.05,Mobile Money
T02896,2024-12-18 00:00:00,C073,P019,S003,1,0.15,Cash
T02897,2024-04-05 00:00:00,C171,P014,S003,5,0,Cash
T02898,2024-10-13 00:00:00,C033,P008,S001,2,0,Credit Card
T02899,2024-05-18 00:00:00,C096,P033,S001,2,0.05,Cash
T02900,2023-12-02 00:00:00,C020,P025,S001,1,0.1,Cash
T02901,2025-07-02 00:00:00,C040,P021,S005,4,0.1,Cash
T02902,2025-05-15 00:00:00,C157,P049,S001,1,0.05,Credit Card
T02903,2025-03-02 00:00:00,C191,P038,S001,2,0,Cash
T02904,2024-04-01 00:00:00,C001,P025,S004,2,0.05,Cash
T02905,2024-11-17 00:00:00,C184,P035,S001,4,0.1,Credit Card
T02906,2025-02-09 00:00:00,C122,P022,S002,4,0.05,Mobile Money
T02907,2024-09-20 00:00:00,C074,P008,S005,1,0.15,Credit Card
T02908,2024-04-10 00:00:00,C130,P037,S001,1,0.05,Credit Card
T02909,2025-03-14 00:00:00,C068,P009,S002,5,0.05,Cash
T02910,2025-08-07 00:00:00,C180,P008,S001,2,0.05,Bank Transfer
T02911,2024-06-23 00:00:00,C194,P028,S002,2,0.15,Bank Transfer
T02912,2024-07-05 00:00:00,C154,P028,S004,5,0.1,Credit Card
T02913,2025-09-09 00:00:00,C110,P049,S003,3,0.05,Cash
T02914,2024-03-21 00:00:00,C168,P004,S003,3,0.05,Cash
T02915,2024-06-27 00:00:00,C016,P002,S001,4,0.1,Cash
T02916,2023-12-07 00:00:00,C159,P002,S004,1,0.15,Cash
T02917,2024-10-07 00:00:00,C191,P035,S001,3,0.1,Cash
T02918,2025-06-18 00:00:00,C146,P023,S003,3,0.15,Bank Transfer
T02919,2024-01-20 00:00:00,C191,P037,S004,3,0.15,Bank Transfer
T02920,2025-02-20 00:00:00,C196,P042,S004,3,0.05,Credit Card
T02921,2025-06-22 00:00:00,C151,P018,S002,1,0.1,Mobile Money
T02922,2024-09-06 00:00:00,C120,P048,S004,3,0.15,Mobile Money
T02923,2025-01-09 00:00:00,C119,P023,S004,2,0.05,Mobile Money
T02924,2025-01-14 00:00:00,C108,P034,S001,2,0.1,Mobile Money
T02925,2025-03-05 00:00:00,C162,P041,S002,4,0.1,Cash
T02926,2024-08-16 00:00:00,C112,P014,S002,2,0.05,Credit Card
T02927,2024-03-18 00:00:00,C025,P014,S001,4,0.15,Credit Card
T02928,2024-05-26 00:00:00,C070,P020,S003,2,0,Mobile Money
T02929,2023-12-13 00:00:00,C101,P008,S002,3,0.1,Credit Card
T02930,2023-12-19 00:00:00,C049,P001,S004,5,0.15,Mobile Money
T02931,2023-10-09 00:00:00,C112,P007,S002,4,0,Bank Transfer
T02932,2024-05-05 00:00:00,C028,P008,S001,3,0.15,Bank Transfer
T02933,2024-05-06 00:00:00,C037,P030,S002,5,0.15,Credit Card
T02934,2024-07-15 00:00:00,C107,P013,S004,1,0.1,Credit Card
T02935,2024-10-14 00:00:00,C087,P031,S003,5,0.15,Cash
T02936,2024-04-24 00:00:00,C154,P023,S002,5,0.1,Bank Transfer
T02937,2024-04-19 00:00:00,C186,P026,S003,2,0.1,Mobile Money
T02938,2024-06-20 00:00:00,C017,P028,S001,4,0.1,Mobile Money
T02939,2023-12-22 00:00:00,C064,P038,S002,3,0.05,Bank Transfer
T02940,2024-02-21 00:00:00,C163,P044,S004,3,0.1,Bank Transfer
T02941,2025-08-01 00:00:00,C179,P009,S002,2,0.1,Credit Card
T02942,2023-10-24 00:00:00,C182,P026,S005,5,0.05,Credit Card
T02943,2024-01-10 00:00:00,C126,P016,S005,4,0,Bank Transfer
T02944,2024-06-25 00:00:00,C131,P029,S001,4,0.05,Bank Transfer
T02945,2025-01-23 00:00:00,C021,P031,S005,4,0.15,Bank Transfer
T02946,2023-12-23 00:00:00,C018,P043,S004,4,0.05,Bank Transfer
T02947,2023-10-12 00:00:00,C183,P019,S002,3,0,Mobile Money
T02948,2024-03-23 00:00:00,C064,P001,S002,1,0.1,Bank Transfer
T02949,2023-12-28 00:00:00,C159,P016,S004,5,0.05,Bank Transfer
T02950,2024-08-04 00:00:00,C082,P045,S004,3,0.05,Credit Card
T02951,2024-01-20 00:00:00,C153,P038,S005,1,0.1,Cash
T02952,2025-04-21 00:00:00,C189,P033,S002,5,0.1,Credit Card
T02953,2025-03-18 00:00:00,C097,P017,S004,1,0.1,Bank Transfer
T02954,2024-04-02 00:00:00,C053,P021,S002,3,0,Cash
T02955,2024-01-10 00:00:00,C167,P013,S004,1,0.1,Mobile Money
T02956,2024-12-21 00:00:00,C199,P035,S002,4,0.15,Credit Card
T02957,2024-07-28 00:00:00,C153,P019,S004,3,0,Bank Transfer
T02958,2024-12-05 00:00:00,C117,P027,S003,2,0.15,Bank Transfer
T02959,2025-07-23 00:00:00,C042,P034,S005,2,0.1,Cash
T02960,2024-09-22 00:00:00,C032,P037,S001,3,0.15,Bank Transfer
T02961,2024-12-03 00:00:00,C037,P036,S003,4,0,Mobile Money
T02962,2024-09-10 00:00:00,C166,P038,S003,4,0.05,Bank Transfer
T02963,2025-05-19 00:00:00,C157,P027,S001,3,0.1,Cash
T02964,2024-04-15 00:00:00,C131,P018,S001,2,0.15,Cash
T02965,2024-12-10 00:00:00,C018,P045,S002,2,0,Credit Card
T02966,2025-08-07 00:00:00,C183,P013,S002,1,0.1,Bank Transfer
T02967,2024-09-24 00:00:00,C087,P035,S001,4,0.1,Cash
T02968,2023-12-04 00:00:00,C127,P029,S004,5,0,Mobile Money
T02969,2024-09-08 00:00:00,C165,P034,S004,2,0,Credit Card
T02970,2023-10-07 00:00:00,C115,P031,S002,1,0.1,Credit Card
T02971,2025-04-03 00:00:00,C062,P047,S001,5,0,Cash
T02972,2024-11-25 00:00:00,C165,P009,S002,4,0,Cash
T02973,2024-02-23 00:00:00,C057,P017,S002,2,0.05,Bank Transfer
T02974,2023-10-15 00:00:00,C083,P001,S004,4,0,Bank Transfer
T02975,2024-08-21 00:00:00,C127,P011,S001,4,0,Cash
T02976,2025-04-11 00:00:00,C052,P002,S005,1,0.05,Credit Card
T02977,2024-08-01 00:00:00,C150,P012,S004,1,0.1,Cash
T02978,2025-05-05 00:00:00,C149,P024,S003,5,0.05,Mobile Money
T02979,2024-06-11 00:00:00,C055,P007,S002,5,0,Bank Transfer
T02980,2023-10-13 00:00:00,C069,P033,S005,3,0.15,Credit Card
T02981,2024-08-11 00:00:00,C052,P041,S005,3,0.1,Credit Card
T02982,2024-02-01 00:00:00,C084,P050,S003,4,0,Bank Transfer
T02983,2025-07-01 00:00:00,C116,P032,S001,4,0.15,Credit Card
T02984,2024-06-03 00:00:00,C048,P014,S001,1,0.15,Cash
T02985,2025-09-03 00:00:00,C191,P023,S002,2,0.1,Credit Card
T02986,2025-05-20 00:00:00,C152,P043,S003,3,0.15,Cash
T02987,2024-11-16 00:00:00,C166,P035,S002,5,0.1,Credit Card
T02988,2025-05-04 00:00:00,C131,P039,S001,3,0,Credit Card
T02989,2025-09-07 00:00:00,C047,P022,S003,2,0.15,Mobile Money
T02990,2025-05-31 00:00:00,C185,P037,S003,4,0.15,Credit Card
T02991,2025-04-22 00:00:00,C126,P040,S004,5,0.1,Credit Card
T02992,2025-02-18 00:00:00,C020,P016,S005,1,0,Cash
T02993,2024-10-04 00:00:00,C159,P047,S001,1,0.1,Cash
T02994,2024-12-17 00:00:00,C078,P030,S004,4,0.05,Cash
T02995,2025-02-25 00:00:00,C014,P035,S003,2,0.05,Mobile Money
T02996,2025-05-28 00:00:00,C190,P016,S003,1,0.1,Mobile Money
T02997,2024-06-13 00:00:00,C168,P033,S001,3,0,Cash
T02998,2025-06-16 00:00:00,C078,P005,S002,3,0.15,Credit Card
T02999,2024-08-24 00:00:00,C031,P030,S001,4,0.05,Cash
T03000,2025-01-22 00:00:00,C029,P022,S001,2,0.15,Bank Transfer
T03001,2024-06-12 00:00:00,C070,P027,S001,5,0.15,Cash
T03002,2025-01-14 00:00:00,C188,P025,S002,2,0,Mobile Money
T03003,2023-12-31 00:00:00,C174,P009,S004,1,0,Mobile Money
T03004,2024-01-15 00:00:00,C111,P023,S004,4,0.05,Cash
T03005,2024-01-27 00:00:00,C148,P014,S001,1,0.1,Bank Transfer
T03006,2023-12-13 00:00:00,C185,P049,S004,2,0.1,Cash
T03007,2025-06-29 00:00:00,C172,P016,S003,2,0.05,Mobile Money
T03008,2024-12-31 00:00:00,C001,P030,S001,5,0.15,Mobile Money
T03009,2025-05-19 00:00:00,C060,P027,S001,3,0.1,Cash
T03010,2023-11-17 00:00:00,C154,P007,S003,4,0.15,Credit Card
T03011,2024-02-29 00:00:00,C096,P014,S003,5,0.05,Bank Transfer
T03012,2025-06-26 00:00:00,C189,P023,S003,4,0.05,Mobile Money
T03013,2023-10-03 00:00:00,C096,P029,S004,3,0.1,Credit Card
T03014,2024-03-07 00:00:00,C173,P012,S004,5,0.15,Bank Transfer
T03015,2023-11-18 00:00:00,C111,P031,S001,5,0.1,Credit Card
T03016,2024-01-08 00:00:00,C086,P017,S003,4,0.15,Credit Card
T03017,2024-06-23 00:00:00,C011,P009,S003,5,0.05,Bank Transfer
T03018,2024-03-23 00:00:00,C139,P029,S002,5,0.05,Credit Card
T03019,2023-11-04 00:00:00,C178,P050,S004,1,0.15,Cash
T03020,2024-10-09 00:00:00,C129,P020,S005,1,0,Cash
